1.716998857951596014e+00,1.716998857951596014e+00,1.716998857951596014e+00,2.157473534298330442e+00,2.273129892916922135e+00,2.273129892916922135e+00,2.309241967831381359e+00,2.309241967831381359e+00,2.309241967831381359e+00,2.502185994258154800e+00,2.502185994258154800e+00,2.502185994258154800e+00,2.930152655691788066e+00,2.930152655691788066e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.077413494008444328e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.771981254425034180e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.820899099244316144e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,3.958295526442950241e+00,4.305245664106048586e+00,4.501510422415836210e+00,4.852489884046620183e+00,4.852489884046620183e+00,4.852489884046620183e+00,4.852489884046620183e+00,4.852489884046620183e+00,4.852489884046620183e+00,4.852489884046620183e+00
-1.884927721890250485e-01,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00,3.040036056978122847e+00
2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.333872663274297210e+00,2.588780705088949752e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.306742053948605875e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00,3.814289406842595653e+00
1.097857949075449868e+00,1.097857949075449868e+00,1.124154343693878788e+00,1.124154343693878788e+00,2.044924006869520028e+00,2.044924006869520028e+00,2.044924006869520028e+00,2.044924006869520028e+00,2.172758162515076474e+00,2.172758162515076474e+00,2.172758162515076474e+00,2.172758162515076474e+00,2.172758162515076474e+00,2.172758162515076474e+00,2.172758162515076474e+00,3.035879447342279214e+00,3.035879447342279214e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.239584520746248586e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.329774254389493038e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00,3.380104876714864037e+00
4.888410731304987933e-01,7.040632721553385931e-01,7.040632721553385931e-01,7.040632721553385931e-01,7.040632721553385931e-01,9.492734858222945382e-01,9.492734858222945382e-01,9.492734858222945382e-01,9.492734858222945382e-01,9.492734858222945382e-01,1.113448775250980738e+00,1.113448775250980738e+00,1.113448775250980738e+00,1.113448775250980738e+00,1.113448775250980738e+00,1.113448775250980738e+00,1.113448775250980738e+00,1.690283149010955555e+00,1.733462038506182967e+00,1.733462038506182967e+00,1.733462038506182967e+00,1.733462038506182967e+00,1.778131272004553454e+00,1.778131272004553454e+00,1.778131272004553454e+00,1.778131272004553454e+00,1.778131272004553454e+00,1.811704936930912391e+00,1.840847756706861960e+00,1.840847756706861960e+00,1.840847756706861960e+00,1.840847756706861960e+00,1.840847756706861960e+00,1.840847756706861960e+00,1.968709438163688263e+00,2.037556694876032193e+00,2.037556694876032193e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.143844907065504568e+00,2.155049644934429853e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.188541332038953957e+00,2.558394192380446519e+00,2.558394192380446519e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599275976210463135e+00,2.599310578516244252e+00,2.599310578516244252e+00,2.599310578516244252e+00,2.629681765965754536e+00,2.629681765965754536e+00,2.629681765965754536e+00
1.827297721258510421e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,1.996582815432655256e+00,2.045684522635527358e+00,2.045684522635527358e+00,2.051119690473732327e+00,2.051119690473732327e+00,2.051119690473732327e+00,2.091798952942228507e+00,2.091798952942228507e+00,2.110705717856890207e+00,2.110705717856890207e+00,2.110705717856890207e+00,2.130637336021532047e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.153237621229658671e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.458592305541691392e+00,2.462736315077150184e+00,2.462736315077150184e+00,2.462736315077150184e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.594792744538004570e+00,2.616234300177191052e+00,2.616234300177191052e+00
-6.219669171001995789e-01,5.893580831445122126e-01,9.624566761987363162e-01,9.624566761987363162e-01,9.624566761987363162e-01,1.114338167733787133e+00,1.114338167733787133e+00,1.114338167733787133e+00,1.114338167733787133e+00,1.114338167733787133e+00,1.114338167733787133e+00,1.114338167733787133e+00,1.114338167733787133e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.030233572705570477e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,2.774162635836069590e+00,3.009241002685433042e+00,3.009241002685433042e+00,3.009241002685433042e+00,3.009241002685433042e+00,3.009241002685433042e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.643582915014005330e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.717670785394203925e+00,3.866229959432243568e+00,3.866229959432243568e+00,3.938663832854140345e+00,3.938663832854140345e+00,3.938663832854140345e+00,4.137939234732969318e+00,5.901467898197925166e+00,5.901467898197925166e+00,5.901467898197925166e+00
1.775187490837203619e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.395932378236826032e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,2.913797025135137275e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00,3.598935549233031939e+00
1.481213322281660805e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.002978930969130378e+00,2.062675936068094629e+00,2.062675936068094629e+00,2.062675936068094629e+00,2.125580600931988862e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,2.862200017175478006e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.017332909113899397e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00,3.352871479028721513e+00
2.421806606795846140e+00,2.421806606795846140e+00,2.421806606795846140e+00,2.421806606795846140e+00,2.532445369993070017e+00,2.532445369993070017e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,2.592331053458476919e+00,3.075945836520456389e+00,3.494222911724741643e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.750629146307865813e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00,3.970217960292526271e+00
